Movie Name,Address,Rating,Year,Date,Closed Captioning,Zip,Park Name
Jumanji,"Calumet Park, Calumet Township, Cook County, Illinois, United States",PG,2014,2014-08-03,Y,60617,Calumet Park
Lego Movie,,PG,2014,2014-08-07,N/A,60630,Austin-Foster Playlot Park
Independence Day,"West Chatham Park, 8223, Chatham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",PG-13,2014,2014-06-13,Y,60620,West Chatham Park
The Nut Job,"Mayfair Park, Toledo, Lucas County, Ohio, 43612, United States",PG,2014,2014-07-11,N/A,60630,Mayfair Park
Twenty Feet From Stardom,"Washington Park, Fort Lauderdale, Broward County, Florida, United States",PG-13,2014,2014-08-16,Y,60637,Washington Park
Stanley Ka Dabba,"Paschen Park, 1932, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60626, United States",NR,2014,2014-06-29,N,60626,Paschen Park
The Lego Movie,,PG,2014,2014-08-16,Y,60653,Ellis (Samuel) Park
Groundhog Day,"Holstein Park, 2200, Bucktown, Chicago, West Chicago Township, Cook County, Illinois, 60647, United States",PG,2014,2014-06-15,Y,60647,Holstein Park
Latino Film Festival Selection,"Piotrowski Park, 4247, South Lawndale, Chicago, West Chicago Township, Cook County, Illinois, 60623, United States",NR,2014,2014-07-09,N,60623,Piotrowski Park
The Triplets of Belleville,"Lincoln Park, Wayne County, Michigan, 48146, United States",PG-13,2014,2014-07-07,N,60614,Lincoln Park
The Bachelor and the Bobby Soxer,"Lincoln Park, Wayne County, Michigan, 48146, United States",NR,2014,2014-07-28,Y,60614,Lincoln Park
Michael Jackson's This Is It,,PG,2014,2014-08-16,Y,60647,Unity Playlot Park
The Sandlot,"Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG,2014,2014-07-17,Y,60622,Wicker Park
Gravity,"Kedvale Park, 4134, Beat 2534, Humboldt Park, Chicago, West Chicago Township, Cook County, Illinois, 60651, United States",PG-13,2014,2014-06-17,Y,60651,Kedvale Park
Man of Steel,"Oakdale Park, Lowndes County, Mississippi, 39710, United States",PG-13,2014,2014-06-19,Y,60643,Oakdale Park
Despicable Me 2,"Eugene Field Park, 5100, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",PG,2014,2014-07-11,Y,60625,Eugene Field Park
Latino Film Festival Selection,"Municipality of Harrison Park, Manitoba, Canada",NR,2014,2014-06-18,N,60608,Harrison Park
The Goonies,"Rowan Park, 11546, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG,2014,2014-08-10,Y,60617,Rowan Park
Fast & Furious 6,"Hermosa Park, 2240, Beat 2522, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",PG-13,2014,2014-07-15,Y,60639,Hermosa Park
The Amazing Spider-Man,"Shedd Park, 3660, Little Village, South Lawndale, Chicago, West Chicago Township, Cook County, Illinois, 60623, United States",PG-13,2014,2014-08-25,Y,60623,Shedd Park
@home,"Loyola Park, 956, Linden Walk, Beacon Hill-Cyrville, Ottawa, Eastern Ontario, Ontario, Canada",NR,2014,2014-05-30,N,60626,Loyola Park
Despicable Me 2,"Veteran's Memorial Park, Davenport, Scott County, Iowa, United States",PG,2014,2014-08-29,Y,60617,Veteran's Memorial Park
The Princess Bride,"Lincoln Park, Wayne County, Michigan, 48146, United States",PG,2014,2014-08-20,Y,60614,Lincoln Park
The Goonies,"Pasteur Park, 5825, West Elsdon, Chicago, Lake Township, Cook County, Illinois, 60629, United States",PG,2014,2014-08-21,Y,60629,Pasteur Park
The Blues Brothers,"Jefferson Memorial Park, 4822, Jefferson Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",R,2014,2014-08-08,N/A,60630,Jefferson Memorial Park
Latino Film Festival Selection,"Kosciuszko Park, 2532, Polish Village, Kosciuszko Park, Chicago, Jefferson Township, Cook County, Illinois, 60647, United States",NR,2014,2014-06-25,N,60647,Kosciuszko Park
The Lego Movie,"Chicago Women's Park and Gardens, 1801, Near South Side, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",PG,2014,2014-08-28,Y,60616,Chicago Women's Park and Gardens
Cloudy with a Chance of Meatballs 2,"Pasteur Park, 5825, West Elsdon, Chicago, Lake Township, Cook County, Illinois, 60629, United States",PG,2014,2014-07-14,Y,60629,Pasteur Park
Fast & Furious 6,"Fulton River Park, 353, West Loop, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60661, United States",PG-13,2014,2014-08-19,Y,60611,Park No. 551
On the Waterfront,"Gross Park, 2708, Lincoln Square, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",NR,2014,2014-06-14,Y,60625,Gross Park
Dr. Suess' The Lorax,"Murray Playground, Long Island City, Queens, Queens County, New York, United States",PG,2014,2014-07-15,Y,60636,Murray Playground Park
Anna Karenina (1935),"Indian Boundary Park, 2500, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States",NR,2014,2014-08-10,Y,0,Indian Boundary Park
"It's a Mad, Mad, Mad, Mad World","Sherman Park, 1301, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",N/A,2014,2014-06-24,N/A,60609,Sherman Park
Star Trek: Into Darkness,,PG-13,2014,2014-07-24,Y,60607,"Bartelme, Mary Park"
The Wizard of Oz,"Chase Park, Sneinton, City of Nottingham, East Midlands, England, NG2 4GT, United Kingdom",G,2014,2014-06-25,N/A,60640,Chase Park
Hotel Transylvania,"Jensen Park, 4650, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",PG,2014,2014-08-15,Y,60625,Jensen Park
Hotel Transylvania,"Dunbar Park, 300, Douglas, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",PG,2014,2014-07-08,Y,60616,Dunbar Park
To Kill a Mockingbird,,NR,2014,2014-06-27,N/A,60630,Wilson Frank J. Park
Strangers on a Train,"Lincoln Park, Wayne County, Michigan, 48146, United States",PG,2014,2014-06-16,Y,60614,Lincoln Park
Are We There Yet?,"Ogden Park, Baton Rouge, East Baton Rouge Parish, Louisiana, 70806, United States",PG,2014,2014-08-13,N,60636,Ogden Park
The Lego Movie,,PG,2014,2014-07-10,Y,60647,Maplewood Playlot Park
42,"Metcalfe Park, Milwaukee, Milwaukee County, Wisconsin, United States",PG-13,2014,2014-07-31,Y,60609,Metcalfe Park
Free Birds,"Wildwood Park, Thousand Oaks, Ventura County, California, United States",PG,2014,2014-07-10,Y,60646,Wildwood Park
Cloudy With a Chance of Meatballs 2,"Harris Park, Harris Park Station Concourse, Sydney, City of Parramatta Council, New South Wales, 2150, Australia",PG,2014,2014-08-08,Y,60637,Harris Park
Gravity ,,PG-13,2014,2014-07-05,Y,60614,Jonquil Playlot Park
Lego Movie,"Olympia park, Войковский район, Москва, Центральный федеральный округ, Россия",PG,2014,2014-06-20,N/A,60631,Olympia Park
Justin Bieber: Never Say Never,"Brands Park, 3285, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",G,2014,2014-07-30,Y,60618,Brands Park
Beasts of the Southern Wild,"Mandrake Park, 900, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",PG-13,2014,2014-07-14,Y,60653,Mandrake Park
Cloudy with a Chance of Meatballs 2,,PG,2014,2014-07-22,Y,60608,Hoyne Playground Park
Despicable Me 2,"Oriole Park, City of Red Deer, Alberta, T4N 5A1, Canada",PG,2014,2014-06-28,N/A,60656,Oriole Park
The Hunt for Red October,"Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG,2014,2014-08-07,N,60622,Wicker Park
The Great Gatsby (2013),"South Shore Cultural Center, 7059, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",PG-13,2014,2014-08-25,Y,60649,South Shore Cultural Center
42,"Washington Park, Fort Lauderdale, Broward County, Florida, United States",PG-13,2014,2014-07-19,Y,60637,Washington Park
Mr. Peabody & Sherman,"Cornell Square Park, 1809, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",PG,2014,2014-08-15,Y,60609,Cornell Square Park
Return to Me,"Oz Park, 2021, Lincoln Park, Chicago, North Chicago Township, Cook County, Illinois, 60614, United States",PG,2014,2014-07-12,N,60614,Oz Park
The Goonies,"Revere Park, Carney, Baltimore County, Maryland, 21234, United States",PG,2014,2014-06-13,Y,60618,Revere Park
Despicable Me 2,,PG,2014,2014-07-19,Y,60653,Ellis (Samuel) Park
Despicable Me 2,"Merrimac Park, 6343, Schorsch, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",PG,2014,2014-08-06,N/A,60634,Merrimac Park
Saving Mr. Banks,"Calumet Park, Calumet Township, Cook County, Illinois, United States",PG-13,2014,2014-07-07,N/A,60617,Calumet Park
Journey 2: The Mysterious Island,"Ken-Well Park, 2945, Beat 2523, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",PG,2014,2014-07-18,Y,60641,Ken-Well Park
The Blind Side,"Montgomery Park, Johannesburg Ward 88, Randburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2109, South Africa",PG-13,2014,2014-08-12,Y,60606,"Ward, A. Montgomery Park"
Singin' in the Rain,"Armour Square Park, 3309, Armour Square, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",NR,2014,2014-07-17,Y,60616,Armour Square Park
Gravity,"Fulton River Park, 353, West Loop, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60661, United States",PG-13,2014,2014-06-24,Y,60611,Park No. 551
The Hunger Games,"Lincoln Park Cultural Center, 2045, North Lincoln Park West, Old Town Triangle, Lincoln Park, Chicago, North Chicago Township, Cook County, Illinois, 60614, United States",PG-13,2014,2014-08-03,Y,60614,Lincoln Park Cultural Center
Moonrise Kingdom,"Holstein Park, 2200, Bucktown, Chicago, West Chicago Township, Cook County, Illinois, 60647, United States",PG-13,2014,2014-07-11,Y,60647,Holstein Park
Brave,"Athletic Field Park, 3546, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",PG,2014,2014-08-29,N/A,60618,Athletic Field Park
The Smurfs 2,"Brooks Park, 7100, Edison Park, Chicago, Jefferson Township, Cook County, Illinois, 60631, United States",PG,2014,2014-07-18,N/A,60631,Brooks Park
The Muppet Movie,"Calumet Park, Calumet Township, Cook County, Illinois, United States",G,2014,2014-08-18,Y,60617,Calumet Park
Indiana Jones and the Temple of Doom,"Grant Park, Kankakee County, Illinois, United States",PG,2014,2014-08-25,N,60602,Grant Park
Man of Steel,"Augusta Park, Andover, Enham Alamein, Test Valley, Hampshire, England, SP11 6RD, United Kingdom",PG-13,2014,2014-08-07,Y,60651,Augusta Park
Ride Along,"Sumner Park, Mernda, Melbourne, Victoria, 3754, Australia",PG-13,2014,2014-07-23,Y,60624,Sumner Park
Turbo,"West Lawn Park, 4233, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",PG,2014,2014-08-11,Y,60629,West Lawn Park
Despicable Me 2,"Paschen Park, 1932, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60626, United States",PG,2014,2014-07-26,Y,60626,Paschen Park
Ghostbusters,"Lincoln Park, Wayne County, Michigan, 48146, United States",PG,2014,2014-06-18,Y,60614,Lincoln Park
The Smurfs 2,"Pottawattomie Park, 7340, Jarvis Square, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60626, United States",PG,2014,2014-08-29,Y,60626,Pottawattomie Park
The Hunger Games: Catching Fire,,PG-13,2014,2014-08-30,Y,60614,Jonquil Playlot Park
Frozen,"Jefferson Memorial Park, 4822, Jefferson Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",PG,2014,2014-07-11,N/A,60630,Jefferson Memorial Park
The Monuments Men,"Lake Shore Park, Saint Petersburg, Pinellas County, Florida, 33705, United States",PG-13,2014,2014-07-13,Y,60611,Lake Shore Park
Space Jam,"Indian Road Park, 6100, Norwood Park, Chicago, Jefferson Township, Cook County, Illinois, 60646, United States",PG,2014,2014-08-04,Y,60646,Indian Road Park
Wizard of Oz,"Gladstone Park, 5500, North Austin Avenue, Gladstone Park, Jefferson Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",G,2014,2014-07-30,N/A,60630,Gladstone Park
The Lego Movie,"Wolfe Park, 3325, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG,2014,2014-06-16,N,60617,Wolfe Playground Park
Captain Phillips,"Montgomery Park, Johannesburg Ward 88, Randburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2109, South Africa",PG-13,2014,2014-07-01,Y,60606,"Ward, A. Montgomery Park"
Ride Along,,PG-13,2014,2014-08-22,Y,60619,Meyering Playground Park
The Muppet Movie,"Gompers Park, 4222, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",G,2014,2014-07-16,N/A,60630,Gompers Park
The Lego Movie,"Ping Tom Memorial Park, 300, South Loop, Near South Side, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",PG,2014,2014-08-29,Y,60616,Ping Tom Memorial Park
Despicable Me 2,"Emmerson Park, 1820, Winchester-Hood Garden Homes, West Ridge, Chicago, Lake View Township, Cook County, Illinois, 60660, United States",PG,2014,2014-07-13,Y,60660,Emmerson Park
The Goonies,"Union Park, Orange County, Florida, United States",PG,2014,2014-07-30,Y,60607,Union Park
Epic,"Vittum Park, 5010, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",PG,2014,2014-08-01,N,60638,Vittum Park
@home,"Palmer Park, Landover, Prince George's County, Maryland, 20785, United States",NR,2014,2014-06-06,N,60628,Palmer Park
Despicable Me 2,"Hamlin Park, North Center, Chicago, Lake View Township, Cook County, Illinois, 60657, United States",PG,2014,2014-08-14,Y,60618,Hamlin Park
The Amazing Spider-Man,,PG-13,2014,2014-07-26,Y,60619,Hoard Playground Park
Ghostbusters,"Chase Park, Sneinton, City of Nottingham, East Midlands, England, NG2 4GT, United Kingdom",PG,2014,2014-06-20,Y,60640,Chase Park
Lee Daniels' The Butler,"Murray Playground, Long Island City, Queens, Queens County, New York, United States",PG-13,2014,2014-06-20,Y,60636,Murray Playground Park
Willy Wonka & the Chocolate Factory,"Douglas Park, Hiouchi, Del Norte County, California, United States",G,2014,2014-07-13,Y,60623,Douglas Park
The Nut Job,"Russell Square Park, 3045, The Bush, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG,2014,2014-07-28,N,60617,Russell Square Park
The Nut Job,,PG,2014,2014-08-15,N/A,60630,Roberts Square Playlot Park
Cloudy With a Chance of Meatballs 2,"La Follette Park, Kaukauna, Outagamie County, Wisconsin, United States",PG,2014,2014-08-30,Y,60651,La Follette Park
Despicable Me 2,"Oriole Park, City of Red Deer, Alberta, T4N 5A1, Canada",PG,2014,2014-06-28,Y,60656,Oriole Park
The Thin Man,,NR,2014,2014-08-17,N,60660,Berger Park Cultural Center
Rudy,"Avondale Park, 3516, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",PG,2014,2014-07-12,Y,60618,Avondale Park
Star Trek: Into Darkness,"Margate Park Fieldhouse, 4921, North Marine Drive, Margate Park, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",PG-13,2014,2014-07-31,Y,60640,Margate Park Fieldhouse
Despicable Me 2,"Fuller Park, Chicago, Lake Township, Cook County, Illinois, United States",PG,2014,2014-07-24,Y,60609,Fuller Park
Roman Holiday,"John Wilson Industrial Estate, South Tankerton, Tankerton, Canterbury, Kent, England, United Kingdom",NR,2014,2014-08-14,N,60608,Wilson (John P.) Park
The Little Rascals,"Sheridan Park, Pfersee, Augsburg, Bayern, Deutschland",PG,2014,2014-07-21,Y,60607,Sheridan Park
Man of Steel,"Gross Park, 2708, Lincoln Square, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",PG-13,2014,2014-07-05,Y,60625,Gross Park
Despicable Me 2,"Chippewa Park, Thunder Bay, Thunder Bay District, Northwestern Ontario, Ontario, Canada",PG,2014,2014-08-12,Y,60645,Chippewa Park
Gravity,"Pulaski Park, 1419, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60642, United States",PG-13,2014,2014-06-14,Y,60642,Pulaski Park
Man of Steel,"Rosedale Park, University—Rosedale, Toronto, Golden Horseshoe, Ontario, Canada",PG-13,2014,2014-08-07,Y,60646,Rosedale Park
Car Wash,"South Shore Cultural Center, 7059, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",PG,2014,2014-08-20,Y,60649,South Shore Cultural Center
Fat Albert ,"Washington Park, Fort Lauderdale, Broward County, Florida, United States",PG,2014,2014-06-21,Y,60637,Washington Park
Annie (2014),"Lindblom Park, 6054, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",PG,2015,2015-08-06,N/A,60636,Lindblom Park
Night at the Museum ,"Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG,2015,2015-06-18,Y,60622,Wicker Park
Dial M for Murder,"Lincoln Park, Wayne County, Michigan, 48146, United States",PG,2015,2015-06-15,Y,60614,Lincoln Park
The Giver,"Wolfe Park, 3325, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG-13,2015,2015-06-10,N/A,60617,Wolfe Playground Park
Maleficent,"Kennicott Park, 4434, North Kenwood, Kenwood, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",PG,2015,2015-08-01,Y,60653,Kennicott Park
A League of Their Own,"Montgomery Park, Johannesburg Ward 88, Randburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2109, South Africa",PG,2015,2015-08-11,Y,60606,"Ward, A. Montgomery Park"
Frozen,,PG,2015,2015-07-18,Y,60640,Buttercup Playlot Park
Annie (2014),"Shabbona Park, 6935, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",PG,2015,2015-08-01,Y,60634,Shabbona Park
Big Hero 6,,NR,2015,2015-08-14,N,60647,Maplewood Playlot Park
The Final Cut,"Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG-13,2015,2015-09-03,Y,60622,Wicker Park
The Sandlot,"Sheridan Park, Pfersee, Augsburg, Bayern, Deutschland",PG,2015,2015-08-05,Y,60607,Sheridan Park
The Lego Movie,"Bradley Park, Wilmington, New Hanover County, North Carolina, 28403, United States",PG,2015,2015-07-07,N/A,60617,Bradley Park
Over the Hedge,"Davis Square Park, 4430, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",PG,2015,2015-07-26,Y,60609,Davis Square Park
Ferris Bueller's Day Off,"Lincoln Park, Wayne County, Michigan, 48146, United States",PG-13,2015,2015-06-17,Y,60614,Lincoln Park
Rio 2,"La Villita Park, 2800, South Lawndale, Chicago, West Chicago Township, Cook County, Illinois, 60623, United States",G,2015,2015-08-29,Y,60608,La Villita Park
Jurassic Park,,PG-13,2015,2015-07-24,Y,60609,Taylor-Lauridsen Playground Park
Gravity,"Fulton River Park, 353, West Loop, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60661, United States",PG-13,2015,2015-06-22,Y,60611,Park No. 551
Captain America: The Winter Soldier,"Foster Park, Ventura County, California, 93022, United States",PG-13,2015,2015-08-28,Y,60620,Foster Park
Roll Bounce,"Washington Park, Fort Lauderdale, Broward County, Florida, United States",PG-13,2015,2015-08-15,Y,60637,Washington Park
The Goonies,"Clarendon Park Community Center, 4501, North Clarendon Avenue, Clarendon Park, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",PG,2015,2015-07-17,Y,60640,Clarendon Park Community Center
The Lego Movie,"Calumet Park, Calumet Township, Cook County, Illinois, United States",PG,2015,2015-07-13,Y,60617,Calumet Park
X-Men: Days of Future Past,"John S. Park Elementary School Park, Downtown Las Vegas, Las Vegas, Clark County, Nevada, United States",PG-13,2015,2015-07-06,Y,60644,Clark (John) Park
Homeward Bound,"Calumet Park, Calumet Township, Cook County, Illinois, United States",G,2015,2015-06-29,Y,60617,Calumet Park
Grease,"South Shore Cultural Center, 7059, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",PG,2015,2015-08-19,Y,60649,South Shore Cultural Center
Frozen Sing-A-Long,"Montgomery Park, Johannesburg Ward 88, Randburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2109, South Africa",PG,2015,2015-08-25,Y,60606,"Ward, A. Montgomery Park"
Jumanji,"Rowan Park, 11546, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG,2015,2015-08-20,N/A,60617,Rowan Park
Grease,"Fulton River Park, 353, West Loop, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60661, United States",PG-13,2015,2015-08-24,Y,60611,Park No. 551
The Hunger Games,"Steelworkers Park, 3750, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG-13,2015,2015-08-16,Y,60619,Steelworkers Park 
Bill and Ted's Excellent Adventure,"Chase Park, Sneinton, City of Nottingham, East Midlands, England, NG2 4GT, United Kingdom",PG,2015,2015-08-27,N/A,60640,Chase Park
Spare Parts,"Dunham Park, Winnipeg, Manitoba, Canada",PG-13,2015,2015-06-30,N/A,60630,Dunham Park
Big Hero 6,"Chicago Women's Park and Gardens, 1801, Near South Side, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",PG,2015,2015-07-28,Y,60616,Chicago Women's Park and Gardens
Sixteen Candles,"Chase Park, Sneinton, City of Nottingham, East Midlands, England, NG2 4GT, United Kingdom",R,2015,2015-07-23,N/A,60640,Chase Park
The Boxtrolls,"Graver Park, 1500, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States",PG,2015,2015-06-25,Y,60643,Graver Park
The Lego Movie,"Loyola Park, 956, Linden Walk, Beacon Hill-Cyrville, Ottawa, Eastern Ontario, Ontario, Canada",PG,2015,2015-07-11,Y,60626,Loyola Park
Selma,"Tilton Park, 305, Central Park, West Garfield Park, Chicago, West Chicago Township, Cook County, Illinois, 60624, United States",PG-13,2015,2015-06-26,Y,60624,Tilton Park
Space Jam,"Kilbourn Park, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",PG,2015,2015-07-16,Y,60641,Kilbourn Park
The Wiz,"South Shore Cultural Center, 7059, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",G,2015,2015-08-26,Y,60649,South Shore Cultural Center
Teenage Mutant Ninja Turtles (2014),"Senka Park, 5400, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60629, United States",PG-13,2015,2015-08-18,Y,60629,Senka Park
