Movie Name,Address,Rating,Date,Closed Captioning,Zip,Park Name
Black Panther,8800 S. Clyde,PG-13,2018-06-29,Y,0,Owens Park
Coco,337 E. Randolph St.,PG,2018-08-17,Y,0,Maggie Daley Park
Jumanji: Welcome to the Jungle,5729 W. Bloomingdale Ave.,PG-13,2018-08-10,Y,0,Galewood Park
Looking for a Boyfriend … for My Wife / Se busca novio … para mi mujer,1824 S. Wood St.,NR,2018-08-01,Y,0,Harrison Park
Love Songs (Les Chansons d'Amour),2200 N. Oakley Ave.,NR,2018-07-06,Y,0,Holstein Park
Wonder Woman,7059 S. South Shore Drive,PG-13,2018-08-20,Y,0,South Shore Cultural Center
Jumanji: Welcome to the Jungle,1246 W. 92nd St.,PG-13,2018-07-18,Y,0,Brainerd Park
Jumanji: Welcome to the Jungle,1301 W. 52nd St.,PG-13,2018-08-08,Y,0,Sherman Park
The Boss Baby,6748 N. Sacramento Ave.,PG,2018-08-05,Y,0,Chippewa Park
Cars 3,1331 W. Monroe St.,G,2018-07-16,Y,0,Skinner Park
A Raisin in the Sun,5200 S. Hyde Park Blvd.,NR,2018-06-25,Y,0,Harold Washington Playlot Park
The Perfect Game,2021 N. Burling St.,PG,2018-06-30,Y,0,Oz Park
Sherlock Gnomes,5120 W. 44th St.,PG,2018-08-03,Y,0,LeClaire Courts-Hearst Community Park
Jumanji: Welcome to the Jungle,4637 W. 83rd St.,PG-13,2018-07-26,Y,0,Scottsdale Playground Park
Little Big League,4901 S.Kilbourn Ave.,PG,2018-06-21,Y,0,Archer Park
Despicable Me 3,1440 N. Sacramento,PG,2018-07-28,Y,0,Humboldt Park
Jumanji: Welcome to the Jungle,2800 S. Sacramento Blvd.,PG-13,2018-06-22,Y,0,La Villita Park
War for the Planet of the Apes,201 E. 111th St.,PG-13,2018-07-13,Y,0,Palmer Park
The Boss Baby,1700 S. Wentworth Ave.,PG,2018-07-12,Y,0,Ping Tom Memorial Park
Jumanji: Welcome to the Jungle,8050 S. Chapel,PG-13,2018-07-18,Y,0,Rosenblum Park
The Sandlot,4550 W. Sunnyside Ave.,PG,2018-08-10,Y,0,Mayfair Park
Looney Tunes Cartoon Pack #4,2500 W. Lunt Ave.,NR,2018-07-07,N,0,Indian Boundary Park and Cultural Center
Grease,1001 W. Wrightwood Ave.,PG-13,2018-07-15,Y,0,Jonquil Playlot Park
Wonder,2741 W. Montrose Ave.,PG,2018-06-26,Y,0,Horner Park
The Martian,115 S. Sangamon St.,PG-13,2018-06-12,Y,0,"Bartelme, Mary Park"
Justice League,535 E. 35th St.,PG-13,2018-06-30,Y,0,Ellis Park
Wonder,4233 W. 65th St.,PG,2018-06-18,Y,0,West Lawn Park
Black Panther,740 E. 56th Pl.,PG-13,2018-08-18,Y,0,DuSable Museum of African American History
Hidden Figures,7631 N. Ashland Ave.,PG,2018-06-27,Y,0,White (Willye B.) Park
Coco,4134 W. Hirsch St.,PG,2018-08-22,Y,0,Kedvale Park
Jumanji: Welcome to the Jungle,4650 N. Lawndale Ave.,PG-13,2018-08-11,Y,0,Jensen Park
Trolls,500-5700 N. Lake Shore Drive,PG,2018-06-26,Y,0,Lincoln Park
Ferdinand,3000 W. Argyle St.,PG,2018-09-07,Y,0,Ronan Park
Ferdinand,9801 S. Ave G,PG,2018-07-23,Y,0,Calumet Park
Jumanji: Welcome to the Jungle,2021 N. Burling St.,PG-13,2018-07-07,Y,0,Oz Park
Space Jam,44 W. 15th St.,PG,2018-07-16,Y,0,Cotton Tail Park
Moana,4247 W. 31st St.,PG,2018-09-01,Y,0,Piotrowski Park
Coco,3660 W. 23rd St.,PG,2018-08-15,Y,0,Shedd Park
Finding Dory,4100 N. Long Ave.,PG,2018-07-30,Y,0,Portage Park
Jumanji: Welcome to the Jungle,8052 S. Damen Ave.,PG-13,2018-07-28,Y,0,Dawes Park
James and the Giant Peach,3900 S. Lake Shore Dr.,PG,2018-07-30,Y,0,Oakwood Beach
Moana,11546 S. Avenue L,PG,2018-08-20,Y,0,Rowan Park
Bread and Tulips (Pane e Tulipani),808 N. Lake Shore Dr.,PG-13,2018-06-26,Y,0,Lake Shore Park
Jumanji: Welcome to the Jungle,1825 N. Damen Ave.,PG-13,2018-06-17,Y,0,Churchill Field Playlot Park
Help Me Make it Through the Night / Ayudame a pasar la noche,4247 W. 31st St.,NR,2018-06-27,Y,0,Piotrowski Park
"Roman J. Israel, Esq.",7059 S. South Shore Drive,PG-13,2018-08-13,Y,0,South Shore Cultural Center
Sing,5100 N. Francisco Ave.,PG,2018-07-23,Y,0,River Park
Guardians of the Galaxy Vol. 2,1419 W. Blackhawk St.,PG-13,2018-06-16,Y,0,Pulaski Park
Jumanji: Welcome to the Jungle,7059 S. South Shore Drive,PG-13,2018-08-27,Y,0,South Shore Cultural Center
Black Panther,1331 W. Monroe St.,PG-13,2018-08-09,Y,0,Skinner Park
Southern Winds / Vientos del Sur,1230 W. Greenleaf Ave.,NR,2018-08-08,Y,0,Loyola Park
Coco,1640 N. Drake Ave.,PG,2018-08-08,Y,0,Simons Park
Wonder Woman,2021 N. Burling St.,PG-13,2018-08-04,Y,0,Oz Park
Beauty and the Beast,5839 S. Wood St.,PG,2018-06-22,Y,0,Hermitage Park
Despicable Me 3,4233 W. 65th St.,PG,2018-08-07,Y,0,West Lawn Park
Bringing Up Baby,3200 N. Lake Shore Dr.,NR,2018-08-13,N,0,Belmont Harbor
The Sandlot,825 W. Sheridan Rd.,PG,2018-06-19,Y,0,Gill Park
Ghostbusters (1984),10714 S. Sawyer Ave.,PG-13,2018-06-14,Y,0,McKiernan Playground Park
Footloose,4247 W. 31st St.,PG,2018-07-15,Y,0,Piotrowski Park
West Side Story,5800 N. Lake Shore Dr.,NR,2018-06-23,Y,0,Osterman Beach
Hidden Figures,1312 S. Racine Ave,PG,2018-08-23,Y,0,Fosco Park
Broche de Oro: Beginnings / Broche de Oro: Comienzos,1824 S. Wood St.,NR,2018-06-20,Y,0,Harrison Park
Brave,3417 S. Hamiltion Ave.,PG,2018-08-26,Y,0,Hoyne Playground Park
Home Team (Mi Mundial),2411 W. 55th St.,NR,2018-07-18,Y,0,Gage Park
A Dog's Purpose,4630 N. Milwaukee Ave.,PG,2018-08-23,Y,0,Wilson (Frank J.) Park
Marshall,740 E. 56th Pl.,PG-13,2018-06-16,Y,0,DuSable Museum of African American History
Jumanji: Welcome to the Jungle,5801 N. Pulaski Rd.,PG-13,2018-07-21,Y,0,Peterson Park
The Goonies,1601 N. Clark St.,PG,2018-06-20,Y,0,Chicago History Museum
Babe,9801 S. Ave G,G,2018-07-09,Y,0,Calumet Park
An American Tail,1357 S. Indiana Ave.,G,2018-07-10,Y,0,Webster Park
The Color Purple,1425 N. Damen Avenue,PG-13,2018-06-14,Y,0,Wicker Park
Thor: Ragnarok,900 S. Michigan Ave.,PG-13,2018-06-20,Y,0,Grant Park: Logan Monument
Moana,3201 W. Chicago Ave.,PG,2018-08-14,Y,0,Kells Playground Park
Despicable Me 3,5656 S. St. Louis Ave.,PG,2018-07-19,Y,0,Senka Park
Sing,5861 N. Kostner Ave.,PG,2018-08-18,Y,0,Sauganash Park
Jurassic Park,800 S. Columbus Dr.,PG-13,2018-08-27,Y,0,Grant Park: Grove 5
Wonder,2636 N. Kimball Ave.,PG,2018-08-19,Y,0,Unity Playlot Park
Rear Window,3200 N. Lake Shore Dr.,PG,2018-06-11,Y,0,Belmont Harbor
Coco,2725 W. 41st St.,PG,2018-08-24,Y,0,Kelly Park
Coco,6743 S. Kedzie Ave.,PG,2018-08-02,Y,0,Marquette Park
Star Wars: The Last Jedi,2534 N. Greenview Ave.,PG-13,2018-08-24,Y,0,Wrightwood Park
Jumanji: Welcome to the Jungle,740 E. 56th Pl.,PG-13,2018-07-21,Y,0,DuSable Museum of African American History
Back to the Future,1357 S. Indiana Ave.,PG,2018-08-13,Y,0,Webster Park
Wonder Woman,610-30 W. Adams St.,PG-13,2018-07-25,Y,0,Heritage Green
Back to the Future,7100 N. Harlem Ave.,PG,2018-06-15,Y,0,Brooks Park
Jumanji: Welcome to the Jungle,5610 W. Lake St.,PG-13,2018-08-02,Y,0,Austin Town Hall Park
"Monsters, Inc.",2460 W. 102nd St.,G,2018-07-17,Y,0,Beverly Park
Wonder Woman,300 E. 31st St.,PG-13,2018-07-05,Y,0,Dunbar Park
Black Panther,4501 N. Clarendon Ave.,PG-13,2018-08-16,Y,0,Clarendon Park Community Center
Black Panther,7059 S. South Shore Drive,PG-13,2018-09-10,Y,0,South Shore Cultural Center
Jumanji: Welcome to the Jungle,1119 W. Cullerton St.,PG-13,2018-08-03,Y,0,Dvorak Park
Jumanji: Welcome to the Jungle,39 W. 47th St.,PG-13,2018-07-13,Y,0,Taylor Park
Hidden Figures,100 N. Central Park Ave.,PG,2018-08-24,Y,0,Garfield Park
Wonder,9729 S.Yates Ave.,PG,2018-07-21,Y,0,Bradley Park
Star Wars: The Last Jedi,1501 W. Randolph St.,PG-13,2018-08-22,Y,0,Union Park
Justice League,8335 S. Honore St.,PG-13,2018-08-04,Y,0,O'Hallaren Park
Broche de Oro: Beginnings / Broche de Oro: Comienzos,4438 W. Wrightwood Ave.,NR,2018-07-11,Y,0,Kelvyn Park
Wonder Woman,5100 N. Leavitt St,PG-13,2018-06-16,Y,0,Winnemac Park
Wonder,1230 W. Greenleaf Ave.,PG,2018-07-28,Y,0,Loyola Park
Ferdinand,3035 N. Hoyne Ave.,PG,2018-08-15,Y,0,Hamlin Park
Rogue One,6660 W. 52nd St.,PG-13,2018-07-12,Y,0,Normandy Playground Park
The Emoji Movie,1820 W. Granville Ave.,PG,2018-07-15,Y,0,Emmerson Park
The Associate,1425 N. Damen Avenue,PG-13,2018-08-09,Y,0,Wicker Park
Space Jam,3501 N. Kilbourn Ave.,PG,2018-06-13,Y,0,Kilbourn Park
Jumanji: Welcome to the Jungle,5887 N. Ridge Ave.,PG-13,2018-06-19,Y,0,Senn Playlot Park
The Incredibles,5700 S. Lake Shore Dr.,PG,2018-08-11,Y,0,Museum of Science and Industry
Wonder Woman,9800 S. Parnell Ave.,PG-13,2018-06-28,Y,0,Euclid Park
The Truman Show,3900 S. Lake Shore Dr.,PG,2018-07-02,Y,0,Oakwood Beach
Justice League,4134 W. Hirsch St.,PG-13,2018-06-13,Y,0,Kedvale Park
The Boss Baby,5625 S. Mobile Ave.,PG,2018-06-28,Y,0,Wentworth Park
Back to the Future,2741 W. Montrose Ave.,PG,2018-07-14,Y,0,Horner Park
Home Team (Mi Mundial),3501 N. Kilbourn Ave.,NR,2018-07-25,Y,0,Kilbourn Park
Raiders of the Lost Ark,630 N. Kingsbury St.,PG,2018-07-10,Y,0,A. Montgomery Ward Park
The Greatest Showman,630 N. Kingsbury St.,PG,2018-07-24,Y,0,A. Montgomery Ward Park
Wonder,607 W. 92nd St.,PG,2018-07-26,Y,0,Wallace Playground Park
Star Wars: The Last Jedi,1801 S. Indiana Ave.,PG-13,2018-08-19,Y,0,Chicago Women's Park and Gardens
The Boss Baby,1440 W. 84th St.,PG,2018-06-27,Y,0,Foster Park
Despicable Me 3,5421 N. Menard Ave.,PG,2018-07-13,Y,0,Gladstone Park
The LEGO Batman Movie,704 W. 42nd St.,PG,2018-08-15,Y,0,Taylor-Lauridsen Playground Park
Black Panther,939 E. 132nd St.,PG-13,2018-06-25,Y,0,Carver Park
Wonder Woman,3559 W. Arthington,PG-13,2018-06-15,Y,0,Homan Square Park
Wonder Woman,4921 N. Marine Drive,PG-13,2018-08-02,Y,0,Margate Park
Beauty and the Beast Sing-Along,115 S. Sangamon St.,PG,2018-06-25,Y,0,"Bartelme, Mary Park"
Inside Out,808 N. Lake Shore Dr.,PG,2018-08-06,Y,0,Lake Shore Park
Clue,1601 N. Clark St.,PG,2018-08-14,Y,0,Chicago History Museum
Jumanji: Welcome to the Jungle,2521 S. Washtenaw Ave.,PG-13,2018-08-16,Y,0,Washtenaw Park
The Boss Baby,965 W. 95th St.,PG,2018-07-27,Y,0,Oakdale Park
Coco,801 S. Loomis St.,PG,2018-07-19,Y,0,Arrigo Park
Field of Dreams,115 S. Sangamon St.,PG,2018-08-16,Y,0,"Bartelme, Mary Park"
What About Bob?,800 S. Columbus Dr.,PG,2018-06-18,Y,0,Grant Park: Grove 5
Black Panther,1215 E. 83rd St.,PG-13,2018-08-10,Y,0,Avalon Park
Sunset Boulevard,5800 N. Lake Shore Dr.,NR,2018-08-20,N,0,Osterman Beach
Looking for a Boyfriend … For My Wife / Se busca novio … para mi mujer,2240 N. Kilbourn Ave.,NR,2018-08-15,Y,0,Hermosa Park
Coco,5210 W. 64th St.,PG,2018-08-21,Y,0,Lawler Park
Captain Underpants: The First Epic Movie,2250 N. Clifton Ave.,PG,2018-07-17,Y,0,Trebes Park
Under the Same Moon (La Misma Luna),9801 S. Ave G,PG-13,2018-08-06,Y,0,Calumet Park
The LEGO Batman Movie,1809 W. 50th St.,PG,2018-08-24,Y,0,Cornell Square Park
Justice League,1845 W. Rice St.,PG-13,2018-06-21,Y,0,Commercial Club Playground
Wonder Woman,1825 N. Damen Ave.,PG-13,2018-07-29,Y,0,Churchill Field Playlot Park
Italo Barocco,1700 N. Stockton Dr.,NR,2018-07-31,Y,0,Lincoln Park: South Field
Wonder Woman,1801 S. Indiana Ave.,PG-13,2018-08-22,Y,0,Chicago Women's Park and Gardens
Coco,2650 W. Peterson Ave.,PG,2018-08-03,Y,0,Green Briar Park
Jumanji: Welcome to the Jungle,1401 S. Sacramento Dr.,PG-13,2018-06-29,Y,0,Douglas Park Cultural and Community Center
Minions,3660 W. 23rd St.,PG,2018-07-27,Y,0,Shedd Park
Wonder Woman,3201 W. Chicago Ave.,PG-13,2018-07-26,Y,0,Kells Playground Park
Coco,4901 S.Kilbourn Ave.,PG,2018-08-02,Y,0,Archer Park
War for the Planet of the Apes,4434 S. Lake Park Ave.,PG-13,2018-07-07,Y,0,Kennicott Park
Home Alone,6205 N. Sheridan Rd.,PG,2018-06-01,Y,0,Berger Park Cultural Center
Jumanji: Welcome to the Jungle,501 E. 90th Pl.,PG-13,2018-06-22,Y,0,Tuley Park
Red Tails,900 S. Michigan Ave.,PG-13,2018-08-14,Y,0,Grant Park: Logan Monument
Zootopia,2800 S. Sacramento Blvd.,PG,2018-07-24,Y,0,La Villita Park
Sing,1001 W. Wrightwood Ave.,PG,2018-08-05,Y,0,Jonquil Playlot Park
Yogi Bear,1440 W. 84th St.,PG,2018-07-25,Y,0,Foster Park
Despicable Me 3,825 W. Sheridan Rd.,PG,2018-06-28,Y,0,Gill Park
The Boss Baby,4320 W. 15th St.,PG,2018-06-22,Y,0,Franklin Park
Hidden Figures,331 W. 45th St,PG,2018-07-05,Y,0,Fuller Park
The Boss Baby,3035 E. 130st St.,PG,2018-07-24,Y,0,Mann Park
Wonder Woman,4433 W. Augusta Blvd.,PG-13,2018-08-07,Y,0,Augusta Park
Coco,1801 S. Indiana Ave.,PG,2018-07-22,Y,0,Chicago Women's Park and Gardens
Grease,1330 W. Chicago Ave.,PG-13,2018-07-01,Y,0,Eckhart Park
Jumanji: Welcome to the Jungle,5120 W. 44th St.,PG-13,2018-06-29,Y,0,LeClaire Courts-Hearst Community Park
Wonder,5010 W. 50th St.,PG,2018-08-17,Y,0,Vittum Park
Mrs. Doubtfire,1355 E. 53rd St.,PG-13,2018-07-12,Y,0,Nichols Park
Dirty Dancing,7348 N. Paulina St.,PG-13,2018-06-23,Y,0,Touhy Park
Space Jam,4430 S. Marshfield Ave.,PG,2018-09-12,Y,0,Davis Square Park
Moana,331 W. 45th St,PG,2018-07-31,Y,0,Fuller Park
The Boss Baby,49 E. 95th St.,PG,2018-08-04,Y,0,Abbott Park
Spider-Man: Homecoming,4615 W. Jackson Blvd.,PG-13,2018-08-17,Y,0,Clark (John) Park
Leap,2800 S. Sacramento Blvd.,PG,2018-07-06,Y,0,La Villita Park
Jumanji: Welcome to the Jungle,5430 N. Olcott Ave.,PG-13,2018-06-29,Y,0,Oriole Park
Jumanji: Welcome to the Jungle,1919 W. Maypole Ave.,PG-13,2018-07-17,Y,0,Park No. 578
Justice League,5701 S. Shields Ave.,PG-13,2018-06-19,Y,0,Sherwood Park
Coco,4222 W. Foster Ave.,PG,2018-07-27,Y,0,Gompers Park
Coco,2732 N. Avers Ave.,PG,2018-08-25,Y,0,Kosciuszko Park
The Notebook,1801 S. Indiana Ave.,PG-13,2018-06-30,Y,0,Chicago Women's Park and Gardens
Wonder Woman,5701 S. Shields Ave.,PG-13,2018-07-14,Y,0,Sherwood Park
Jumanji: Welcome to the Jungle,9400 S. Greenwood Ave.,PG-13,2018-08-09,Y,0,Burnside Park
Sister Act,1425 N. Damen Avenue,PG,2018-07-19,Y,0,Wicker Park
The Emoji Movie,7655 S. Ingleside Ave.,PG,2018-06-23,Y,0,Grand Crossing Park
Tyler Perry's Boo,6200 W. Bloomingdale Ave.,PG-13,2018-07-20,Y,0,Amundsen Park
Black Panther,8930 S. Muskegon Ave.,PG-13,2018-08-17,Y,0,Bessemer Park
Coco,2820 E. 98th St.,PG,2018-08-10,Y,0,Veteran's Memorial Park
Coco,2021 N. Burling St.,PG,2018-07-14,Y,0,Oz Park
Lean On Me,6054 S. Damen Ave.,PG-13,2018-07-20,Y,0,Lindblom Park
Jumanji: Welcome to the Jungle,5100 N. Leavitt St,PG-13,2018-08-11,Y,0,Winnemac Park
The King and the Mockingbird (L Roi et L'Oiseau),5100 N. Leavitt St,NR,2018-09-07,Y,0,Winnemac Park
Sense and Sensibility,1801 S. Indiana Ave.,PG,2018-07-29,Y,0,Chicago Women's Park and Gardens
The Chorus (Les Choristes),1119 W. Cullerton St.,PG-13,2018-07-29,Y,0,Dvorak Park
Bee Movie,6748 N. Sacramento Ave.,PG,2019-07-08,Y,0,Chippewa Park
Coco,5210 W. 64th St.,PG,2019-08-06,Y,0,Lawler Park
The Wizard of Oz,9801 S. Ave G,G,2019-07-08,Y,0,Calumet Park
Black Panther,1824 S. Wood St.,PG-13,2019-08-01,Y,0,Harrison Park
Black Panther,7201 S. Dobson Ave.,PG-13,2019-07-18,Y,0,Hoard Playground Park
Some Like It Hot,6205 N. Sheridan Rd.,NR,2019-06-07,Y,0,Berger Park Cultural Center
Big Hero 6,1331 W. Monroe St.,PG,2019-07-13,Y,0,Skinner Park
Hotel Transylvania 3,5100 N. Francisco Ave.,PG,2019-08-12,Y,0,River Park
El Reality,3501 N. Kilbourn Ave.,NR,2019-07-24,Y,0,Kilbourn Park
Black Panther,1501 W. Randolph St.,PG-13,2019-06-12,Y,0,Union Park
The Rainmaker,1425 N. Damen Avenue,PG-13,2019-07-25,Y,0,Wicker Park
The Star,3660 W. 23rd St.,PG,2019-08-23,Y,0,Shedd Park
Ghostbusters (1984),7340 N. Rogers Ave.,PG,2019-06-14,Y,0,Pottawattomie Park
Aquaman,11546 S. Avenue L,PG-13,2019-06-29,Y,0,Rowan Park
Ralph Breaks the Internet,1640 N.Maplewood Ave.,PG,2019-08-02,Y,0,Maplewood Playlot Park
Smallfoot,610-30 W. Adams St.,PG,2019-08-07,Y,0,Heritage Green
Spider-Man: Into the Spider-Verse,2936 W. 85th St.,PG,2019-08-14,Y,0,Hayes Park
Trinity Goodheart,740 E. 56th Pl.,NR,2019-08-17,Y,0,DuSable Museum of African American History
Wonder,2741 W. Montrose Ave.,PG,2019-06-26,Y,0,Horner Park
Ralph Breaks the Internet,337 E. Randolph St.,PG,2019-06-20,Y,0,Maggie Daley Park
Cabaret,5200 S. Hyde Park Blvd.,PG,2019-06-24,Y,0,Harold Washington Playlot Park
Avengers: Infinity War,10714 S. Sawyer Ave.,PG-13,2019-06-20,Y,0,McKiernan Playground Park
Dirty Dancing,4100 N. Long Ave.,PG-13,2019-06-28,Y,0,Portage Park
Night School,501 E. 90th Pl.,PG-13,2019-06-15,Y,0,Tuley Park
Avengers: Infinity War,305 N. Kostner Ave.,PG-13,2019-08-16,Y,0,Tilton Park
Spider-Man: Into the Spider-Verse,2402 N. Washtenaw Ave.,PG,2019-07-22,Y,0,Haas Park
Come Drink With Me,4901 N. Sheridan Rd.,NR,2019-07-27,N,0,Buttercup Playlot Park
Wonder,825 W. Sheridan Rd.,PG,2019-08-21,Y,0,Gill Park
A Wrinkle in Time,9400 S. Greenwood Ave.,PG,2019-08-08,Y,0,Burnside Park
Grease,900 S. Michigan Ave.,PG,2019-08-19,Y,0,Grant Park: Logan Monument
Alice in Wonderland,2650 W. Peterson Ave.,G,2019-06-19,Y,0,Green Briar Park
Mary Poppins Returns,2708 W. Lawrence Ave.,PG,2019-06-27,Y,0,Gross Park
Cars (2006),2460 W. 102nd St.,G,2019-07-16,Y,0,Beverly Park
Coco,4233 W. 65th St.,PG,2019-08-06,Y,0,West Lawn Park
The Incredibles 2,1801 S. Indiana Ave.,PG,2019-06-30,Y,0,Chicago Women's Park and Gardens
Black Panther,300 E. 31st St.,PG-13,2019-07-11,Y,0,Dunbar Park
Spider-Man: Into the Spider-Verse,900 E. Pershing Rd.,PG,2019-06-21,Y,0,Mandrake Park
Smallfoot,1440 N. Sacramento,PG,2019-08-10,Y,0,Humboldt Park
Black Panther,401 W. 123rd St.,PG-13,2019-08-15,Y,0,West Pullman Park
Black Panther,9729 S.Yates Ave.,PG-13,2019-07-20,Y,0,Bradley Park
Spider-Man: Into the Spider-Verse,4501 N. Clarendon Ave.,PG,2019-07-26,Y,0,Clarendon Park Community Center
Creed II,5085 W. Adams,PG-13,2019-07-12,Y,0,Moore Park
Trolls,1805 N. Albany Ave.,NR,2019-08-05,Y,0,Julia de Burgos Park
Leap!,5200 S. Hyde Park Blvd.,PG,2019-07-02,Y,0,Harold Washington Playlot Park
The Incredibles 2,1440 N. Sacramento,PG,2019-07-30,Y,0,Humboldt Park
Spider-Man: Homecoming,1001 W. Wrightwood Ave.,PG-13,2019-07-14,Y,0,Jonquil Playlot Park
My Favorite Wife,1601 N. Clark St.,NR,2019-07-31,Y,0,Chicago History Museum
Smallfoot,2800 S. Sacramento Blvd.,PG,2019-07-24,Y,0,La Villita Park
The 39 Steps,3200 N. Lake Shore Dr.,NR,2019-06-10,Y,0,Belmont Harbor
Mary Poppins Returns,630 N. Kingsbury St.,PG,2019-07-09,Y,0,Ward (A. Montgomery) Park
The Wizard of Oz,2021 N. Burling St.,G,2019-08-24,Y,0,Oz Park
Adventures in Babysitting,115 S. Sangamon St.,PG-13,2019-06-13,Y,0,Bartelme (Mary) Park
Grease,3900 S. Lake Shore Dr.,PG,2019-07-01,Y,0,Oakwood Beach
Aquaman,7631 N. Ashland Ave.,PG-13,2019-07-24,Y,0,White (Willye B.) Park
Napoleon Dynamite,4901 N. Sheridan Rd.,PG,2019-07-13,Y,0,Buttercup Playlot Park
The Incredibles 2,6010 W. Matson Ave.,PG,2019-08-23,Y,0,Indian Road Park
Little Shop of Horrors (1986),1401 S. Sacramento Dr.,PG-13,2019-07-19,Y,0,Douglas Park Cultural and Community Center
The Sandlot,3945 N. Springfield Ave.,PG,2019-06-21,Y,0,Independence Park
Wayne's World,115 S. Sangamon St.,PG-13,2019-06-25,Y,0,Bartelme (Mary) Park
Trolls,3420 N. Long Ave.,NR,2019-08-09,Y,0,Chopin Park
The Incredibles 2,3044 S. Bonfield St.,PG,2019-08-20,Y,0,Bosley Playground Park
Back to the Future Part II,5700 S. Lake Shore Dr.,PG,2019-06-19,Y,0,Museum of Science and Industry
Jane Eyre (2011),1801 S. Indiana Ave.,PG-13,2019-08-01,Y,0,Chicago Women's Park and Gardens
Wonder Woman,5700 S. Lake Shore Dr.,PG-13,2019-08-10,Y,0,Museum of Science and Industry
Black Panther,8223 S. Princeton Ave.,PG-13,2019-06-22,Y,0,West Chatham Park
Singin' in the Rain,5800 N. Lake Shore Dr.,G,2019-07-15,Y,0,Osterman Beach
Green Book,115 S. Sangamon St.,PG-13,2019-08-22,Y,0,Bartelme (Mary) Park
Yankee Doodle Dandy,2500 W. Lunt Ave.,NR,2019-07-05,N,0,Indian Boundary Park and Cultural Center
Not Quite Adults / Tampoco Tan Grandes,1824 S. Wood St.,NR,2019-07-17,Y,0,Harrison Park
Creed (2015),115 S. Sangamon St.,PG-13,2019-08-08,Y,0,Bartelme (Mary) Park
Creed II,6054 S. Damen Ave.,PG-13,2019-06-14,Y,0,Lindblom Park
Creed II,607 W. 92nd St.,PG-13,2019-08-18,Y,0,Wallace Playground Park
Ralph Breaks the Internet,5625 S. Mobile Ave.,PG,2019-06-28,Y,0,Wentworth Park
Meet Me In St. Louis,3200 N. Lake Shore Dr.,NR,2019-08-12,Y,0,Belmont Harbor
Spider-Man: Into the Spider-Verse,1809 W. 50th St.,PG,2019-08-02,Y,0,Cornell Square Park
The Grinch,1001 W. Wrightwood Ave.,PG,2019-07-21,Y,0,Jonquil Playlot Park
Mary Poppins Returns,6871 W. Belden Ave.,PG,2019-07-26,Y,0,Rutherford Sayre Park
The Gazelle's Dance / El Baile de la Gacela,1230 W. Greenleaf Ave.,NR,2019-07-10,Y,0,Loyola Park
Sherlock Gnomes,4650 N. Lawndale Ave.,PG,2019-08-20,Y,0,Jensen Park
Creed II,1246 W. 92nd St.,PG-13,2019-07-17,Y,0,Brainerd Park
Smallfoot,3035 N. Hoyne Ave.,PG,2019-08-14,Y,0,Hamlin Park
The Sandlot 2,2021 N. Burling St.,PG,2019-06-15,Y,0,Oz Park
Muppets Take Manhattan,3900 S. Lake Shore Dr.,G,2019-07-29,Y,0,Oakwood Beach
The Incredibles 2,2318 N. Lavergne Ave.,PG,2019-06-26,Y,0,Blackhawk Park
Tesoros,4247 W. 31st St.,G,2019-07-31,Y,0,Piotrowski Park
La Bolduc,2250 N. Clifton Ave.,NR,2019-07-09,Y,0,Trebes Park
Captain Marvel,11555 S. Stony Island Ave.,PG-13,2019-07-27,Y,0,Park No. 564 - Big Marsh
Spider-Man: Into the Spider-Verse,4247 W. 31st St.,PG,2019-07-19,Y,0,Piotrowski Park
Goosebumps 2,3620 S.Lituanica Ave.,PG,2019-06-11,Y,0,Donovan Playground Park
Aquaman,9800 S. Parnell Ave.,PG-13,2019-08-24,Y,0,Euclid Park
Aquaman,4345 S. Calumet Ave.,PG-13,2019-08-10,Y,0,Pendleton (Hadiya) Park
Ralph Breaks the Internet,5861 N. Kostner Ave.,PG,2019-06-22,Y,0,Sauganash Park
Mary Poppins Returns,7100 N. Harlem Ave.,PG,2019-06-23,Y,0,Brooks Park
A Wrinkle in Time,7059 S. South Shore Drive,PG,2019-08-05,Y,0,South Shore Cultural Center
Black Panther,5610 W. Lake St.,PG-13,2019-06-27,Y,0,Austin Town Hall
Jumanji: Welcome to the Jungle,201 E. 111th St.,PG-13,2019-08-09,Y,0,Palmer Park
Aquaman,4433 W. Augusta Blvd.,PG-13,2019-07-05,Y,0,Augusta Park
Rampage,11250 S. Ada St.,PG-13,2019-08-16,Y,0,Ada Park
Spider-Man: Into the Spider-Verse,4134 W. Hirsch St.,PG,2019-06-18,Y,0,Kedvale Park
Moana,910 S. Aberdeen St.,PG,2019-08-14,Y,0,Sheridan Park
Spider-Man: Into the Spider-Verse,7059 S. South Shore Drive,PG,2019-08-19,Y,0,South Shore Cultural Center
Smallfoot,4901 S.Kilbourn Ave.,PG,2019-06-20,Y,0,Archer Park
Galaxy Quest,2045 N. Lincoln Park West,PG,2019-06-26,Y,0,Lincoln Park Cultural Center
Spider-Man: Into the Spider-Verse,9801 S. Ave G,PG,2019-07-01,Y,0,Calumet Park
Aquaman,500 S. Central Ave.,PG-13,2019-07-25,Y,0,Columbus Park
First Man,1801 S. Indiana Ave.,PG-13,2019-08-24,Y,0,Chicago Women's Park and Gardens
Ralph Breaks the Internet,5421 N. Menard Ave.,PG,2019-06-21,Y,0,Gladstone Park
